"outcome","mse","error","estimate_ttt==1","estimate_ttt==2","estimate_ttt==3","estimate_ttt==4","estimate_ttt==5","estimate_ttt==6","se_ttt==1","se_ttt==2","se_ttt==3","se_ttt==4","se_ttt==5","se_ttt==6","variance_ttt==1","variance_ttt==2","variance_ttt==3","variance_ttt==4","variance_ttt==5","variance_ttt==6","t_stat_ttt==1","t_stat_ttt==2","t_stat_ttt==3","t_stat_ttt==4","t_stat_ttt==5","t_stat_ttt==6","p_value_ttt==1","p_value_ttt==2","p_value_ttt==3","p_value_ttt==4","p_value_ttt==5","p_value_ttt==6","model_name","model_call","model_formula","policy_speed","n_implementation_periods","prior_control","n_units","effect_direction","effect_magnitude1","effect_magnitude2","effect_magnitude3","effect_magnitude4","effect_magnitude5","effect_magnitude6","n","mean_es_prior","max_es_prior","mean_es_outcome","max_es_outcome","n_unique_enact_years","mu1_prior","mu0_prior","sd_prior","mu1_prior_old","mu0_prior_old","sd_prior_old","mu1","mu0","sd","iter","seed"
"crude.rate",NA,NA,-0.030143747940219,-1.75326372560072,-0.866214388305192,-1.07943255952667,0.29654263759856,1.02714372186414,1.45731318349351,1.60166668225702,1.44371663603124,1.68994882276131,2.24435243608042,2.91767189448142,2.12376171478399,2.5653361610522,2.08431772515336,2.85592702355232,5.03711785734011,8.51280928384682,NA,NA,NA,NA,NA,NA,0.983497359094362,0.273670195282909,0.548513433716782,0.52299414684357,0.894882753613917,0.724806591708614,"augsynth","multisynth","crude.rate ~ treatment_level | unemploymentrate","instant",6,"level",25,"pos",0,0,0,0,0,0,19,-0.303031696726013,0.881594908186656,-0.237293190539829,0.752877916925841,13,14.1202196645204,11.5964271320296,5.18010449510342,14.1202196645204,11.5964271320296,5.18010449510342,16.5794728307662,12.0964698524464,6.69037040244093,194,9780
"crude.rate",9.81017248999133,NA,1.19562751223842,-1.195281195678,-0.787922638896858,0.067729023152762,1.20694338995749,-1.81577841197992,1.34037356713243,0.916204184694025,1.22129610671449,1.5484272738023,2.29103824514007,1.76690946299794,1.79660129946733,0.839430108050844,1.49156418027598,2.39762702225482,5.24885624069448,3.12196905043168,0.892010661472772,-1.30460132757107,-0.645152829493997,0.0437405258216923,0.526810668707848,-1.02765786816211,0.376660081731622,0.198001727883309,0.521777649827363,0.965285453258232,0.600654610884053,0.309056767690815,"twfe","feols","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1, Inf)) | state + year","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.238967317022949,0.566393408294248,-0.290907564226169,0.525119104758996,11,14.4702971454659,11.6350840598807,5.18010449510342,14.4702971454659,11.6350840598807,5.18010449510342,16.8615056258424,12.1826913101842,6.69037040244093,195,9780
"crude.rate",NA,NA,0.093919560764809,-0.469744947585141,-0.357270392600987,-0.704651668660036,-0.980509352866196,-0.573356300292924,0.657492160574824,0.664417825580048,0.689773797229423,0.717245644383311,0.776965041543847,0.792501734972343,0.432295941217351,0.441451046948519,0.475787891344298,0.514441314386831,0.603674675781232,0.628058999934173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autoregressive","autoreg_debiased","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1)) + lag_outcome | year","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.238967317022949,0.566393408294248,-0.290907564226169,0.525119104758996,11,14.4702971454659,11.6350840598807,5.18010449510342,14.4702971454659,11.6350840598807,5.18010449510342,16.8615056258424,12.1826913101842,6.69037040244093,195,9780
"crude.rate",7.32357495333946,NA,0.150596279035509,-1.51884444847615,-1.34247583354852,-0.578032792813131,0.598034594774091,-1.65547128136907,0.508283410802417,0.710877551496539,1.16037322594611,1.71817468303704,2.40950340013628,2.1064057428139,0.258352025696939,0.505346893221714,1.34646602349258,2.95212424142942,5.80570663526831,4.43694515335938,0.296284072694338,-2.13657674979141,-1.15693451342256,-0.336422599238515,0.248198278010426,-0.785922316731611,0.768240335618867,0.0375497965475232,0.252796632453604,0.737960105788931,0.804997551868796,0.435621813421952,"sa","feols","crude.rate ~ unemploymentrate + sunab(treatment_date, time_to_treat, ref.p = c(-1, .F)) | state + year","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.238967317022949,0.566393408294248,-0.290907564226169,0.525119104758996,11,14.4702971454659,11.6350840598807,5.18010449510342,14.4702971454659,11.6350840598807,5.18010449510342,16.8615056258424,12.1826913101842,6.69037040244093,195,9780
"crude.rate",NA,NA,-0.21538767906224,-1.55924584666692,-1.38129562626673,-0.644922265577708,0.675524085085309,-1.92606492120973,0.761740999694893,0.927554497457994,1.36800988413791,1.59632808002244,2.19002080296345,2.31645729002127,0.580249350616175,0.860357345754553,1.87145104309902,2.54826333906812,4.79619111741268,5.36597437649269,NA,NA,NA,NA,NA,NA,0.777363038969748,0.0927573158602465,0.312633421114396,0.686210083655096,0.75773571348703,0.405708125538126,"csa_did","att_gt","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.238967317022949,0.566393408294248,-0.290907564226169,0.525119104758996,11,14.4702971454659,11.6350840598807,5.18010449510342,14.4702971454659,11.6350840598807,5.18010449510342,16.8615056258424,12.1826913101842,6.69037040244093,195,9780
"crude.rate",10.1416363583833,NA,0.416509606449423,-2.05874901055133,-1.56403889498164,-0.711591827250761,0.726333963463141,-2.91863833468327,1.36735496807617,0.905391137559904,1.21185465475986,1.54507407849228,2.27798867934783,1.82677938033725,1.86965960872259,0.819733111972017,1.46859170426313,2.38725390802876,5.18923242323689,3.33712290442536,0.304609714502621,-2.27387802370123,-1.29061590747578,-0.46055515211617,0.318848802914632,-1.59769612362519,0.760730773695789,0.0231978295097569,0.197153908904078,0.645224204893049,0.749911928482928,0.110446340551633,"gardner","did2s","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.238967317022949,0.566393408294248,-0.290907564226169,0.525119104758996,11,14.4702971454659,11.6350840598807,5.18010449510342,14.4702971454659,11.6350840598807,5.18010449510342,16.8615056258424,12.1826913101842,6.69037040244093,195,9780
"crude.rate",NA,NA,0.415222431593998,-2.0585940600691,-1.68479261633992,-0.745191825195748,0.179313081440236,-2.80784823263592,0.599842055797736,0.706951902499717,1.06940935041901,1.4729211376896,2.03654913642646,1.5404636486844,0.359810491903654,0.49978099244797,1.1436363587636,2.16949667785283,4.14753238507937,2.37302825291807,NA,NA,NA,NA,NA,NA,0.488799427967827,0.00359203763011328,0.115154410866089,0.612907300150536,0.929838914836594,0.0683443998719951,"bjs","did_imputation","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.238967317022949,0.566393408294248,-0.290907564226169,0.525119104758996,11,14.4702971454659,11.6350840598807,5.18010449510342,14.4702971454659,11.6350840598807,5.18010449510342,16.8615056258424,12.1826913101842,6.69037040244093,195,9780
"crude.rate",NA,NA,-0.488345531203625,-1.82078427378266,-2.07244199821514,-1.68531053030411,-0.518856518985063,-2.58855915962844,2.27310617881891,1.32492237139397,1.66395101532185,1.99463851360659,2.82994117222521,2.50606903266467,5.16701170018471,1.75541929022023,2.76873298139063,3.97858279996269,8.00856703825539,6.28038199648083,NA,NA,NA,NA,NA,NA,0.829895015405942,0.169361809789771,0.212950000572461,0.398155350976331,0.854527063177375,0.301643143456805,"augsynth","multisynth","crude.rate ~ treatment_level | unemploymentrate","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.238967317022949,0.566393408294248,-0.290907564226169,0.525119104758996,11,14.4702971454659,11.6350840598807,5.18010449510342,14.4702971454659,11.6350840598807,5.18010449510342,16.8615056258424,12.1826913101842,6.69037040244093,195,9780
"crude.rate",9.84607453486876,NA,0.864295360815564,-0.450648019630182,0.285968277021601,-2.5531658773461,-2.38395499905993,1.23832829288668,1.30386557482132,1.6072430745914,2.29128386861178,1.39842596614382,1.67647659908856,3.38496470823287,1.70006543720414,2.58323030082203,5.24998176656058,1.95559518278529,2.81057378729154,11.457986075982,0.662871524109381,-0.280385728054698,0.124807004901955,-1.8257426128796,-1.422003146573,0.36583196565531,0.510457249108113,0.78033844905714,0.901176783690906,0.0738639602413582,0.1612336911866,0.716033744830868,"twfe","feols","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1, Inf)) | state + year","instant",6,"level",25,"pos",0,0,0,0,0,0,14,-0.481685973132496,0.676478703107272,-0.346249703418863,0.632608152474628,13,12.7707396904135,11.8121692074302,5.18010449510342,12.7707396904135,11.8121692074302,5.18010449510342,15.8255848807394,12.2721149619476,6.69037040244093,196,9780
"crude.rate",NA,NA,0.261932478354177,0.059782187360387,0.0396258559440527,-0.163928202476368,-0.336664253647202,0.974825247024357,0.615003042042118,0.627192433697981,0.649141292541569,0.679572186623795,0.736761614148217,0.749395522810258,0.378228741721059,0.393370348887996,0.421384417682539,0.461818356832646,0.542817676082287,0.56159364960806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autoregressive","autoreg_debiased","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1)) + lag_outcome | year","instant",6,"level",25,"pos",0,0,0,0,0,0,14,-0.481685973132496,0.676478703107272,-0.346249703418863,0.632608152474628,13,12.7707396904135,11.8121692074302,5.18010449510342,12.7707396904135,11.8121692074302,5.18010449510342,15.8255848807394,12.2721149619476,6.69037040244093,196,9780
"crude.rate",7.732162430811,NA,1.1501527332318,0.726681365282869,1.38059540490962,-1.13335799471969,-0.67006903302482,3.24021396453658,0.548475127870418,0.533400737577508,0.758320348942048,0.880043289833549,1.11560658253623,2.89901400825096,0.300824965892471,0.28451634684823,0.57504975161959,0.774476191981056,1.24457804699817,8.40428222003527,2.09700071122192,1.36235538140267,1.82059654186483,-1.28784345930761,-0.600632018055576,1.11769517336395,0.0410720268100737,0.179191439355019,0.0746554809191882,0.20372917537095,0.550798154180387,0.26903897136469,"sa","feols","crude.rate ~ unemploymentrate + sunab(treatment_date, time_to_treat, ref.p = c(-1, .F)) | state + year","instant",6,"level",25,"pos",0,0,0,0,0,0,14,-0.481685973132496,0.676478703107272,-0.346249703418863,0.632608152474628,13,12.7707396904135,11.8121692074302,5.18010449510342,12.7707396904135,11.8121692074302,5.18010449510342,15.8255848807394,12.2721149619476,6.69037040244093,196,9780
"crude.rate",NA,NA,1.44995696291824,0.926870630558337,1.39955534862059,-0.91136300188705,0.00520857834874067,3.74232905844527,0.92793670022401,1.47365795233535,2.15599079421585,1.30365031681453,1.70476872676817,4.83371261808314,0.861066519622624,2.17166776048121,4.6482963047435,1.69950414853064,2.90623641176677,23.3647776742162,NA,NA,NA,NA,NA,NA,0.11815607402876,0.529375810161684,0.516243247498863,0.484498614828771,0.997562227815863,0.438804118770439,"csa_did","att_gt","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,14,-0.481685973132496,0.676478703107272,-0.346249703418863,0.632608152474628,13,12.7707396904135,11.8121692074302,5.18010449510342,12.7707396904135,11.8121692074302,5.18010449510342,15.8255848807394,12.2721149619476,6.69037040244093,196,9780
"crude.rate",10.2920112418172,NA,0.163589676998188,-1.12088083091675,-0.356422639811203,-3.29216209020139,-2.88362176189111,0.788293918583423,1.21389423126491,1.42414586544271,2.1405231765115,1.08747172775797,1.28799355075816,2.75844974102605,1.47353920469822,2.02819144605755,4.58183946918287,1.1825947586729,1.65892738679462,7.60904497376666,0.134764358199251,-0.787054794115708,-0.166511927421445,-3.027354188774,-2.23884798195899,0.285774254596426,0.892827005811885,0.431447968908845,0.867789868689062,0.0025342642692016,0.0253988769261223,0.775113922399336,"gardner","did2s","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,14,-0.481685973132496,0.676478703107272,-0.346249703418863,0.632608152474628,13,12.7707396904135,11.8121692074302,5.18010449510342,12.7707396904135,11.8121692074302,5.18010449510342,15.8255848807394,12.2721149619476,6.69037040244093,196,9780
"crude.rate",NA,NA,0.143722597408115,-1.24748443475807,-0.49815071157121,-3.43586003657056,-3.07056006146519,0.734650386019709,0.610363451253667,0.628416346926342,0.811134239047312,0.820031764583412,0.950613048543266,1.91117305075878,0.372543542626288,0.394907105084248,0.657938753754862,0.672452094925784,0.903665168060721,3.65258242994663,NA,NA,NA,NA,NA,NA,0.813843559620368,0.0471306661501691,0.539122223158517,2.7906399985199e-05,0.00123753824194693,0.700683758857605,"bjs","did_imputation","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,14,-0.481685973132496,0.676478703107272,-0.346249703418863,0.632608152474628,13,12.7707396904135,11.8121692074302,5.18010449510342,12.7707396904135,11.8121692074302,5.18010449510342,15.8255848807394,12.2721149619476,6.69037040244093,196,9780
"crude.rate",NA,NA,0.478156921701615,-0.177021688093993,0.735446439819393,-1.69864721508953,-1.60657338763696,2.01037825200963,1.42688028835119,1.64214207995083,2.3632367302075,1.9275783787974,2.1082702837631,3.0936734632714,2.03598735728517,2.69663061074525,5.58488784300183,3.71555840640722,4.44480358939856,9.57081549734966,NA,NA,NA,NA,NA,NA,0.73754471681652,0.914154936155585,0.755646276902048,0.378191289752636,0.446039782717065,0.515798608365982,"augsynth","multisynth","crude.rate ~ treatment_level | unemploymentrate","instant",6,"level",25,"pos",0,0,0,0,0,0,14,-0.481685973132496,0.676478703107272,-0.346249703418863,0.632608152474628,13,12.7707396904135,11.8121692074302,5.18010449510342,12.7707396904135,11.8121692074302,5.18010449510342,15.8255848807394,12.2721149619476,6.69037040244093,196,9780
"crude.rate",10.0356803007179,NA,1.93715393952008,0.16844627942271,-0.129719500344373,0.900979337795907,-0.614879905339404,0.144969075431543,1.74590535559691,0.736461438315338,1.04155138069647,1.4176244621344,1.39899967486,2.23913067169918,3.04818551070196,0.542375450125497,1.08482927863072,2.00965911564185,1.95720009025838,5.01370616494404,1.10954120927007,0.228723828104337,-0.124544504235242,0.635555721463338,-0.439513973011421,0.0647434637307399,0.272504814866838,0.820016508817418,0.901383539073774,0.527964302132915,0.662182979052895,0.948636420101453,"twfe","feols","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1, Inf)) | state + year","instant",6,"level",25,"pos",0,0,0,0,0,0,17,0.178354857291854,0.487730982084472,0.16729901388752,0.452869095356657,10,15.0995892423095,11.466267764215,5.18010449510342,15.0995892423095,11.466267764215,5.18010449510342,17.7712294442684,11.967527091086,6.69037040244093,197,9780
"crude.rate",NA,NA,0.356407812565466,-0.602853213398293,-0.983140148981059,-1.84323247369308,-2.47374550857665,-1.96699350572864,0.701727197255219,0.706988392785154,0.726629161471557,0.757699732548946,0.817433027653164,0.824385910556092,0.492421059367666,0.499832587532936,0.527989938300859,0.574108884704744,0.668196754698218,0.679612129523397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autoregressive","autoreg_debiased","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1)) + lag_outcome | year","instant",6,"level",25,"pos",0,0,0,0,0,0,17,0.178354857291854,0.487730982084472,0.16729901388752,0.452869095356657,10,15.0995892423095,11.466267764215,5.18010449510342,15.0995892423095,11.466267764215,5.18010449510342,17.7712294442684,11.967527091086,6.69037040244093,197,9780
"crude.rate",8.65440854184509,NA,1.15590109401147,-0.587605412831334,-0.978642821862127,-0.253977026690756,-1.54913971777644,-0.710368011328344,1.220662904882,0.452448916409781,0.956071827646208,1.34480156382709,1.45873037512843,2.37015052860437,1.49001792735496,0.204710021960385,0.914073339618761,1.80849124607178,2.12789430732232,5.61761352824357,0.946945376474109,-1.29872211319243,-1.02360805282955,-0.188858366559285,-1.06197810382885,-0.299714302005381,0.348220841017731,0.199997131786216,0.310947501575304,0.850968329537405,0.293348260573853,0.765637540222003,"sa","feols","crude.rate ~ unemploymentrate + sunab(treatment_date, time_to_treat, ref.p = c(-1, .F)) | state + year","instant",6,"level",25,"pos",0,0,0,0,0,0,17,0.178354857291854,0.487730982084472,0.16729901388752,0.452869095356657,10,15.0995892423095,11.466267764215,5.18010449510342,15.0995892423095,11.466267764215,5.18010449510342,17.7712294442684,11.967527091086,6.69037040244093,197,9780
"crude.rate",NA,NA,1.47476298782571,-0.263759575536533,-0.687195375193429,-0.309607058411518,-1.79612503597457,-1.37003420419701,1.71723824898506,0.513302272505323,1.0844441075574,1.61016435355504,1.80647295905428,2.72126534512869,2.94890720377729,0.263479222959129,1.17601902241597,2.59262924545931,3.26334455179431,7.40528507859835,NA,NA,NA,NA,NA,NA,0.390451259736722,0.607357953182028,0.526286770658368,0.84752061860238,0.320090583651792,0.614644524662741,"csa_did","att_gt","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,17,0.178354857291854,0.487730982084472,0.16729901388752,0.452869095356657,10,15.0995892423095,11.466267764215,5.18010449510342,15.0995892423095,11.466267764215,5.18010449510342,17.7712294442684,11.967527091086,6.69037040244093,197,9780
"crude.rate",10.4602894761531,NA,1.2622051733009,-0.493628493336722,-0.624049649292936,0.30859522584551,-1.34602448740856,-0.318018834113841,1.71759237680365,0.659777974605388,0.968441832292767,1.41227391142548,1.39478637674063,2.18023493763471,2.95012357285402,0.435306975774387,0.937879582534572,1.99451760089303,1.94542903674126,4.75342438328303,0.734868872467748,-0.748173646796805,-0.644385267637098,0.218509471391445,-0.965039887006909,-0.145864479384434,0.462602450722293,0.454542367124153,0.519482677040152,0.827079558856557,0.334772772178685,0.884059612499007,"gardner","did2s","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,17,0.178354857291854,0.487730982084472,0.16729901388752,0.452869095356657,10,15.0995892423095,11.466267764215,5.18010449510342,15.0995892423095,11.466267764215,5.18010449510342,17.7712294442684,11.967527091086,6.69037040244093,197,9780
"crude.rate",NA,NA,1.12550350416921,-0.497546353712468,-0.684776170870606,0.108541221822328,-1.26107752298317,-0.365795783300352,1.3607975804874,0.539131678264999,0.93711191267361,1.2356429746684,1.22048213725365,1.98818930428898,1.85177005506037,0.290662966508834,0.878178736874791,1.52681356084738,1.48957664735524,3.95289670968908,NA,NA,NA,NA,NA,NA,0.408185454780964,0.356076984582196,0.464943837858167,0.930002338158909,0.301481416837694,0.854025706005041,"bjs","did_imputation","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,17,0.178354857291854,0.487730982084472,0.16729901388752,0.452869095356657,10,15.0995892423095,11.466267764215,5.18010449510342,15.0995892423095,11.466267764215,5.18010449510342,17.7712294442684,11.967527091086,6.69037040244093,197,9780
"crude.rate",NA,NA,0.542077116706533,0.191553501494513,0.0822122146019733,0.797348815599307,-0.443403512966977,0.93411716994959,1.91741851551887,0.787831135072729,1.14217929428032,1.50805205210507,1.4578925159436,2.24660762552687,3.67649376365459,0.620677897389985,1.3045735402827,2.27422099185831,2.12545058804436,5.04724582307549,NA,NA,NA,NA,NA,NA,0.777397659343939,0.80789670994003,0.942619113942279,0.596994394325641,0.761021190301835,0.677563616595937,"augsynth","multisynth","crude.rate ~ treatment_level | unemploymentrate","instant",6,"level",25,"pos",0,0,0,0,0,0,17,0.178354857291854,0.487730982084472,0.16729901388752,0.452869095356657,10,15.0995892423095,11.466267764215,5.18010449510342,15.0995892423095,11.466267764215,5.18010449510342,17.7712294442684,11.967527091086,6.69037040244093,197,9780
"crude.rate",9.66521649241543,NA,-0.747765673013715,-1.60611767148952,-2.17995196574264,-2.10799275223066,-2.73395047633366,-0.323612740070844,0.934892954789734,1.04246161146622,1.28557099760608,1.24114554862774,1.41979927483476,3.16922506734128,0.874024836915479,1.08672621138076,1.65269278988588,1.54044227287845,2.01582998082131,10.0439875274644,-0.799840954178433,-1.54069718618272,-1.69570717587907,-1.69842509974865,-1.92558942999309,-0.102110999753744,0.427586736531995,0.129696062279827,0.0961605395487289,0.0956431680750545,0.059852205723525,0.919076985017741,"twfe","feols","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1, Inf)) | state + year","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.541134136007758,1.12826066700541,-0.411755582089048,0.686774500529438,12,12.8934488945521,11.7797928373871,5.18010449510342,12.8934488945521,11.7797928373871,5.18010449510342,14.8398704200277,12.3204871946208,6.69037040244093,198,9780
"crude.rate",NA,NA,0.434688240981373,-0.12764629335373,0.975694983721701,0.893529949858496,1.50397882119784,3.15059989574195,0.689508988794721,0.706525320814401,0.732628952370689,0.765807249979425,0.832822525626018,0.842613517215608,0.475422645628718,0.499178028951892,0.536745181851774,0.58646074412105,0.693593359190099,0.709997539394458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autoregressive","autoreg_debiased","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1)) + lag_outcome | year","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.541134136007758,1.12826066700541,-0.411755582089048,0.686774500529438,12,12.8934488945521,11.7797928373871,5.18010449510342,12.8934488945521,11.7797928373871,5.18010449510342,14.8398704200277,12.3204871946208,6.69037040244093,198,9780
"crude.rate",8.57766347728638,NA,0.37525325801458,-0.515741101311949,-1.01258157134186,-0.619163868336476,-1.09976916557636,1.70830874697479,0.619680847985504,0.661261195753249,0.967483086366481,1.0407373888848,1.45464608269589,3.52217014474773,0.384004353360033,0.437266369009016,0.936023522405212,1.08313431262276,2.11599522590251,12.4056825285522,0.605558908645436,-0.779935530202198,-1.04661423606355,-0.594928052887517,-0.756038997154659,0.485015963672914,0.547546744771798,0.439105340727129,0.300310858546119,0.554574564664763,0.453173207490408,0.629783314113441,"sa","feols","crude.rate ~ unemploymentrate + sunab(treatment_date, time_to_treat, ref.p = c(-1, .F)) | state + year","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.541134136007758,1.12826066700541,-0.411755582089048,0.686774500529438,12,12.8934488945521,11.7797928373871,5.18010449510342,12.8934488945521,11.7797928373871,5.18010449510342,14.8398704200277,12.3204871946208,6.69037040244093,198,9780
"crude.rate",NA,NA,0.634537553984873,-0.108541996756715,-0.504018618588257,-0.370934262421757,-0.731473091540643,1.73991005033754,0.804858473811607,0.960648502576014,1.2989004862962,1.36795678011452,1.71898319345193,4.56058764674094,0.647797162866349,0.922845545501538,1.68714247330051,1.87130575226129,2.9549032193702,20.7989596836061,NA,NA,NA,NA,NA,NA,0.430472118838343,0.910039867740212,0.697990264653746,0.786268481077278,0.670452827339343,0.702824810538019,"csa_did","att_gt","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.541134136007758,1.12826066700541,-0.411755582089048,0.686774500529438,12,12.8934488945521,11.7797928373871,5.18010449510342,12.8934488945521,11.7797928373871,5.18010449510342,14.8398704200277,12.3204871946208,6.69037040244093,198,9780
"crude.rate",10.1645620858028,NA,-0.955798748299081,-1.83260433232465,-2.53877494650338,-2.31716604612041,-2.9162552825547,-0.548009699635249,0.60201449901365,0.828109255200203,1.04943307370219,1.09797719150219,1.2334036272808,2.62703317525872,0.362421457022656,0.685764938548234,1.10130977618003,1.20555391305903,1.52128450778944,6.90130330390993,-1.58766732340347,-2.21299824970752,-2.41918709265288,-2.11039542902544,-2.36439655117924,-0.20860402708134,0.112697517669868,0.0271370928813993,0.0157439846632378,0.0350876893300066,0.0182616719800333,0.834802510910341,"gardner","did2s","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.541134136007758,1.12826066700541,-0.411755582089048,0.686774500529438,12,12.8934488945521,11.7797928373871,5.18010449510342,12.8934488945521,11.7797928373871,5.18010449510342,14.8398704200277,12.3204871946208,6.69037040244093,198,9780
"crude.rate",NA,NA,-0.895869458321873,-1.80930274045694,-2.34801488346984,-2.11496598235763,-2.66664380066577,-0.531598525332452,0.521677713394701,0.595188466778234,0.72784961840202,0.792009120612159,0.941172185605074,2.38933859070841,0.272147636652724,0.354249310985824,0.529765067007966,0.627278447132846,0.885805082956633,5.70893890104847,NA,NA,NA,NA,NA,NA,0.0859270601707312,0.00236670811034036,0.00125550222174796,0.00757652579109289,0.00460669650160487,0.823934221983718,"bjs","did_imputation","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.541134136007758,1.12826066700541,-0.411755582089048,0.686774500529438,12,12.8934488945521,11.7797928373871,5.18010449510342,12.8934488945521,11.7797928373871,5.18010449510342,14.8398704200277,12.3204871946208,6.69037040244093,198,9780
"crude.rate",NA,NA,-0.411051465281163,-1.27668416927237,-1.53165542953709,-0.937978231128699,-0.750402509030046,1.00471898204199,0.753686051954462,1.21613428907156,1.51416797772586,1.48377654374749,1.89069184885469,2.74347750096226,0.568042664910705,1.4789826090556,2.29270466477041,2.20159283177525,3.57471566732555,7.52666879828615,NA,NA,NA,NA,NA,NA,0.585486567096903,0.293815220702121,0.311753638324948,0.527284951501066,0.691446308225054,0.714200198294569,"augsynth","multisynth","crude.rate ~ treatment_level | unemploymentrate","instant",6,"level",25,"pos",0,0,0,0,0,0,15,-0.541134136007758,1.12826066700541,-0.411755582089048,0.686774500529438,12,12.8934488945521,11.7797928373871,5.18010449510342,12.8934488945521,11.7797928373871,5.18010449510342,14.8398704200277,12.3204871946208,6.69037040244093,198,9780
"crude.rate",9.88341233020297,NA,0.38956270620059,0.287232585183055,0.170758553099236,1.4288807094073,1.35228164012601,0.441057021001172,1.19375345688593,1.60186963620852,1.9267288195835,1.69606642126364,1.87311241598553,2.05734658884191,1.42504731582712,2.5659863314068,3.71228394421362,2.87664130533807,3.50855012291914,4.23267498661942,0.326334306261878,0.17931083696855,0.088626147781476,0.842467424325703,0.721943663703981,0.214381487005282,0.745533476638985,0.858418307688362,0.929733060478025,0.403538297412067,0.473692046765861,0.831121508327054,"twfe","feols","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1, Inf)) | state + year","instant",6,"level",25,"pos",0,0,0,0,0,0,17,0.110672219832583,0.621654626707508,0.0805711265670649,0.911099016451607,11,15.8149224885792,11.4115614537821,5.18010449510342,15.8149224885792,11.4115614537821,5.18010449510342,18.2200259507239,11.9672827111142,6.69037040244093,199,9780
"crude.rate",NA,NA,-0.576332303129953,-1.90917770008727,-1.8536928276992,-1.46472033337545,-1.35796841277464,-1.79200820100945,0.660045374620427,0.668444326425994,0.684014033157098,0.709003138527394,0.775587240125782,0.786715068831296,0.43565989655782,0.446817817531101,0.46787519755584,0.502685450441695,0.601535567045928,0.618920599526231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autoregressive","autoreg_debiased","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1)) + lag_outcome | year","instant",6,"level",25,"pos",0,0,0,0,0,0,17,0.110672219832583,0.621654626707508,0.0805711265670649,0.911099016451607,11,15.8149224885792,11.4115614537821,5.18010449510342,15.8149224885792,11.4115614537821,5.18010449510342,18.2200259507239,11.9672827111142,6.69037040244093,199,9780
